e, e_dot, e_int, stamp, 
0.0009896129201042436, -0.0005856699864820181, 0.00021637458601524439, 19380000000, 
0.000900181031770475, -0.0006350364076836609, 0.00019869906039668612, 19414000000, 
0.0008114538781559544, -0.0005938634731609641, 0.00018008318866871153, 19482000000, 
0.0007553093953546752, -0.0004829054547193327, 0.00016446295368540697, 19550000000, 
0.0006771324155217529, -0.0004477382087806718, 0.00014959304593549217, 19652000000, 
0.0006148550730559754, -0.00046818107432899936, 0.0001364864589288269, 19720000000, 
0.0005622969226573571, -0.0003827849762146525, 0.0001236189607490057, 19754000000, 
0.0005177408901280156, -0.0003237139430931994, 0.00011299285905608987, 19788000000, 
0.000486848538019502, -0.00025149461545951696, 0.00010445909005365831, 19822000000, 
0.0004570683403835041, -0.0002022418324817051, 9.744385123540144e-05, 19924000000, 
0.00042986503670400245, -0.00018994500438499853, 9.15854610071339e-05, 19992000000, 
0.00040251008508929154, -0.00018186085098070848, 8.596289747845321e-05, 20060000000, 
0.00038919678800558577, -0.00013556082899472224, 8.143812731992532e-05, 20128000000, 
0.00037307776689421424, -9.810772731692434e-05, 7.76523093326061e-05, 20230000000, 
0.00035020776980421164, -0.00012996339400458043, 7.416548831360077e-05, 20264000000, 
0.0003295822276918048, -0.00014498513067469818, 7.019118429268205e-05, 20332000000, 
0.000300961304426306, -0.00016415488459301889, 6.538342012815482e-05, 20434000000, 
0.00029237309704321923, -0.00012403043549528517, 6.1527775277422e-05, 20468000000, 
0.0002706454931744595, -0.00010105270417282153, 5.759865964293231e-05, 20536000000, 
0.0002506328121001933, -0.00013913428314341983, 5.424342682119147e-05, 20570000000, 
0.00023780229965630895, -0.00010947731172716857, 5.0605373662064114e-05, 20638000000, 
0.00022445795655962053, -8.724951846857583e-05, 4.752620455440818e-05, 20706000000, 
0.00021692210329032902, -6.960065455326643e-05, 4.5278823967083896e-05, 20774000000, 
0.00020895358142691833, -5.1681250442340655e-05, 4.3355576085124524e-05, 20842000000, 
0.00019210729181134978, -8.271603826326412e-05, 4.119886510190647e-05, 20910000000, 
0.00017634223397605675, -0.00010870449150287194, 3.8493540480954994e-05, 20944000000, 
0.00016144466824002945, -0.00010220874523773442, 3.532627960182906e-05, 21012000000, 
0.000148399132466559, -9.314367169832583e-05, 3.2412402312176344e-05, 21080000000, 
0.0001385350643420824, -7.636534632649017e-05, 2.9891924336578055e-05, 21148000000, 
0.00014241065120856877, -1.996160419330077e-05, 2.8622989867814013e-05, 21216000000, 
0.00013757864670910225, -3.1880587766005184e-06, 2.7901624150650227e-05, 21284000000, 
0.0001304354517510098, -3.991733152519661e-05, 2.7361649977912053e-05, 21386000000, 
0.00012181452384679714, -5.2547076207683695e-05, 2.598857482046061e-05, 21420000000, 
0.00012189171412801958, -2.847912540996737e-05, 2.49427793150551e-05, 21488000000, 
0.00011519250581815133, -2.2073393428819383e-05, 2.39265829195312e-05, 21556000000, 
9.729669530711416e-05, -8.198339606968474e-05, 2.229206101688567e-05, 21658000000, 
8.923298732349538e-05, -8.653172831551981e-05, 2.0114812563250725e-05, 21726000000, 
8.655099104387665e-05, -3.58190142107917e-05, 1.8205378244965747e-05, 21760000000, 
7.765413270005572e-05, -3.85961820781322e-05, 1.689587407116185e-05, 21862000000, 
6.315182409238895e-05, -7.799722317162565e-05, 1.5157129855754754e-05, 21930000000, 
4.9170061953429656e-05, -9.494690248875355e-05, 1.2665067916391622e-05, 21964000000, 
4.9170061953429656e-05, -4.660587379653099e-05, 1.076612986661655e-05, 21964000000, 
2.6587749708539832e-05, -7.527437414963274e-05, 8.328524907693277e-06, 22134000000, 
3.5099989056930347e-06, -0.00015220021015912208, 5.284520704510835e-06, 22168000000, 
-9.496741146308718e-06, -0.0001202816361828285, 1.3734004978616098e-06, 22236000000, 
-2.7880310092709415e-05, -0.00010463436332800817, -2.25780348888834e-06, 22270000000, 
-3.499667756906577e-05, -8.499978807585684e-05, -4.8249152538722605e-06, 22338000000, 
-3.604241805071906e-05, -2.720702652669882e-05, -6.594627047499616e-06, 22372000000, 
-4.425327358192899e-05, -3.085532004287739e-05, -7.686157946780921e-06, 22474000000, 
-4.9245314573842514e-05, -4.400965507707818e-05, -8.636067080432704e-06, 22542000000, 
-4.046301103161065e-05, 1.2634208501061117e-05, -8.93077327915881e-06, 22576000000, 
-1.3078643150754576e-05, 0.00012055557141029312, -6.852464583747183e-06, 22678000000, 
1.3798458004532499e-06, 0.000139476189440213, -3.477453892127465e-06, 22746000000, 
1.1719822398559288e-05, 8.266155183104622e-05, 1.4016698838640688e-09, 22814000000, 
1.446034362545534e-05, 4.3601659416673634e-05, 1.8373341216311918e-06, 22916000000, 
1.4496221309112656e-05, 9.254663035177893e-06, 2.711759155541819e-06, 23018000000, 
2.3722173172480154e-05, 3.087276515674938e-05, 3.51191587380321e-06, 23052000000, 
2.3124229035331734e-05, 2.8760025754063594e-05, 4.089508234461636e-06, 23120000000, 
2.3124229035331734e-05, -1.9931471238280687e-06, 4.664708749542908e-06, 23120000000, 
3.273555486149604e-05, 3.203775275388102e-05, 5.265600862143967e-06, 23256000000, 
2.7218922548977176e-05, 1.3648978378818141e-05, 5.53858042972033e-06, 23358000000, 
3.328597884383333e-05, 1.834746607790964e-06, 6.21603041695377e-06, 23426000000, 
4.334448209508679e-05, 5.375186515369871e-05, 6.923292232526486e-06, 23494000000, 
5.617490973752748e-05, 7.629643631231382e-05, 8.85369137842984e-06, 23562000000, 
6.330567357271111e-05, 6.653730492541439e-05, 1.0855004360355025e-05, 23630000000, 
7.265585455984436e-05, 5.493648274105626e-05, 1.280909585800553e-05, 23698000000, 
6.957921264760802e-05, 2.0911796916323055e-05, 1.3702716052010898e-05, 23766000000, 
7.918794077443891e-05, 2.177362071531519e-05, 1.476153386545942e-05, 23834000000, 
7.506367178600204e-05, 1.8281530461313384e-05, 1.4922055013869932e-05, 23902000000, 
7.226404831051081e-05, -2.3079641546427016e-05, 1.510104405806345e-05, 23936000000, 
7.646282117884651e-05, 4.663831309481559e-06, 1.491936941835729e-05, 23970000000, 
6.638505280198714e-05, -1.9596651695078886e-05, 1.4340794819422963e-05, 24038000000, 
6.615587053110383e-05, -3.4356502159142245e-05, 1.3933582967462498e-05, 24106000000, 
6.482224889081678e-05, -5.209346370567876e-06, 1.3157544814927184e-05, 24174000000, 
5.802913350561045e-05, -2.7089123418311267e-05, 1.2600483528502071e-05, 24276000000, 
4.919582890783314e-05, -5.208806660994547e-05, 1.1469814086950691e-05, 24344000000, 
3.596418210688457e-05, -7.354983799575295e-05, 9.545942968021878e-06, 24412000000, 
2.622384263217814e-05, -7.657328758551667e-05, 7.42559024312639e-06, 24480000000, 
2.2432395638205538e-05, -4.510595489559677e-05, 5.64136135848455e-06, 24548000000, 
3.223682886149826e-05, 2.0043287431067054e-05, 5.392871142125462e-06, 24616000000, 
4.897418388466468e-05, 8.847262748819713e-05, 6.909560558957898e-06, 24684000000, 
5.280545374852785e-05, 6.856208295676532e-05, 8.934431099646052e-06, 24752000000, 
5.5362696400773626e-05, 2.1295041720363155e-05, 1.047615560226441e-05, 24820000000, 
6.448145225573798e-05, 3.891999502403376e-05, 1.1509973493669297e-05, 24888000000, 
6.746590270279018e-05, 4.034402100672185e-05, 1.2487336757286786e-05, 24956000000, 
6.850873066993612e-05, 1.3424261380660477e-05, 1.336373904189762e-05, 24990000000, 
6.594924426767124e-05, -5.05552811706315e-06, 1.346159184269317e-05, 25058000000, 
5.741990361513016e-05, -3.6962756849353205e-05, 1.27918585701825e-05, 25126000000, 
3.843057108460224e-05, -9.172891061022999e-05, 1.0786647931160242e-05, 25194000000, 
2.2330514729274054e-05, -0.00011696462961952037, 7.87873262860043e-06, 25296000000, 
2.201566632920038e-05, -5.4716349184672865e-05, 5.518450142871778e-06, 25364000000, 
1.984940625648912e-05, -8.270361575949773e-06, 4.27970582099757e-06, 25432000000, 
2.2533025781645843e-05, 1.72453150815155e-06, 4.293206557822356e-06, 25466000000, 
1.6250667661976692e-05, -1.1995795315041432e-05, 3.9088733133407775e-06, 25602000000, 
9.058273128970118e-06, -4.491584217558575e-05, 3.1894644381728435e-06, 25670000000, 
5.640332883471988e-06, -3.536778259501568e-05, 2.0632849116279197e-06, 25772000000, 
2.350297528097567e-06, -2.235991866957517e-05, 1.1365935693693116e-06, 25806000000, 
-5.016692232739928e-07, -2.0473340355819936e-05, 4.992640792197041e-07, 25840000000, 
-5.016692232739928e-07, -9.506555837905198e-06, 8.979727210330542e-08, 25840000000, 
3.80053299386951e-07, 2.939075075536479e-06, -4.155234314406897e-08, 25976000000, 
7.963974278935027e-07, 4.326888837224985e-06, 4.4985433600430724e-08, 26010000000, 
1.0419731162780721e-05, 3.346559287797923e-05, 7.73078792670745e-07, 26078000000, 
1.4700308195780831e-05, 4.6346369226291095e-05, 1.727762452430337e-06, 26146000000, 
2.465559588382682e-05, 4.7452882403486996e-05, 3.3183756828258914e-06, 26248000000, 
3.573414566809818e-05, 7.011279157439117e-05, 5.006003316513722e-06, 26282000000, 
2.8223520538661617e-05, 1.1893082182782658e-05, 5.907550806039108e-06, 26350000000, 
1.9211102026961413e-05, -5.5076812137122566e-05, 5.544584548914748e-06, 26452000000, 
1.2113791721668488e-05, -5.369909605664377e-05, 3.969894285819434e-06, 26520000000, 
-5.696806276711541e-07, -6.593594218210856e-05, 2.0503475413972496e-06, 26554000000, 
-1.7243668897215514e-05, -9.785820206294667e-05, -3.7997052021454536e-07, 26656000000, 
-2.5233131129176467e-05, -8.221150167168438e-05, -2.8697653769375425e-06, 26724000000, 
-3.203091557019144e-05, -4.9290822243253096e-05, -4.967181039772228e-06, 26792000000, 
-3.222847943529228e-05, -2.3317827687052706e-05, -5.966168408977346e-06, 26894000000, 
-3.0351638783121526e-05, 5.5975892902330555e-06, -6.307402252573683e-06, 26928000000, 
-3.0351638783121526e-05, 6.256135507235842e-06, -6.195450466769022e-06, 26928000000, 
-2.3596882139542696e-05, 2.2515855478596098e-05, -5.620010647052383e-06, 27098000000, 
-1.5453705345558344e-05, 4.965977812521061e-05, -4.626815084548171e-06, 27132000000, 
-4.3980036067980954e-06, 6.399626177581534e-05, -2.8965727394599425e-06, 27200000000, 
3.5310865095783406e-06, 6.328263951712228e-05, -1.0880414961852065e-06, 27268000000, 
1.1339750094485623e-05, 5.2459179004279065e-05, 6.981888664843912e-07, 27302000000, 
1.0369197821102905e-05, 2.2793704371748547e-05, 1.6826689616777913e-06, 27370000000, 
1.890446288371761e-05, 2.5215709297439954e-05, 2.7075607199537426e-06, 27438000000, 
2.5508662494122536e-05, 5.046488224339877e-05, 3.6521548799295368e-06, 27506000000, 
2.8792505081809416e-05, 3.2960140660306024e-05, 4.880375363976637e-06, 27574000000, 
2.059138636789637e-05, -1.639092042075389e-05, 4.992836929588554e-06, 27608000000, 
4.69939450564727e-06, -8.031036858720715e-05, 3.6055523970235368e-06, 27642000000, 
-4.386383758436807e-06, -8.325923375444393e-05, 1.3936264743404554e-06, 27778000000, 
-5.997180122951917e-06, -3.565524876199729e-05, -3.7894462504943033e-07, 27846000000, 
-6.0994998386521004e-06, -5.710386934050978e-06, -1.0988709146693882e-06, 27914000000, 
-1.1869453332979951e-05, -1.957424403342678e-05, -1.5977422196389313e-06, 27982000000, 
-1.8454978562176816e-05, -4.118492907841572e-05, -2.4282621155872577e-06, 28050000000, 
-2.4525898031368953e-05, -4.2188148994630005e-05, -3.656688661768381e-06, 28084000000, 
-9.644683011789112e-06, 2.936765183462568e-05, -3.508370640355659e-06, 28152000000, 
5.497975498869323e-06, 0.00010007957843412758, -1.9115070362859163e-06, 28220000000, 
1.9720980982906866e-05, 9.788554664898659e-05, 1.0382848979991385e-06, 28322000000, 
3.2917184518310716e-05, 9.139736339813798e-05, 3.875742733339127e-06, 28356000000, 
4.257279292280147e-05, 7.617270646631535e-05, 6.347397228267937e-06, 28424000000, 
4.481897279823288e-05, 3.967262759974055e-05, 8.020596682623005e-06, 28458000000, 
4.545224762397826e-05, 9.598182337255956e-06, 8.856267556334174e-06, 28560000000, 
3.817123948679502e-05, -2.2159111038126216e-05, 8.56283066060041e-06, 28628000000, 
3.060050093867117e-05, -4.950582228435696e-05, 7.61493253662963e-06, 28696000000, 
1.0290623654651831e-05, -9.293538610714396e-05, 5.270824272007868e-06, 28730000000, 
-7.7651865042494e-06, -0.00012788562480973523, 2.208395872604907e-06, 28798000000, 
-1.9119324750793698e-05, -9.80331613514851e-05, -1.1062591733594178e-06, 28866000000, 
-3.282804301624198e-05, -8.354285503997527e-05, -3.980836951419005e-06, 28968000000, 
-3.4688669250326765e-05, -5.189781499844356e-05, -5.775735801157496e-06, 29002000000, 
-4.189691545047891e-05, -3.0229574780789765e-05, -7.294241847803177e-06, 29036000000, 
-4.3110352227038184e-05, -2.8072276589038065e-05, -7.979729128522923e-06, 29104000000, 
-3.977009238115281e-05, 7.089410231087001e-06, -8.318490670577994e-06, 29172000000, 
-4.047355244074513e-05, 8.789332620976845e-06, -8.223599803262409e-06, 29240000000, 
-4.169865601055811e-05, -6.428545431351e-06, -8.129486722163737e-06, 29308000000, 
-3.6366164985202065e-05, 1.3691291518476886e-05, -7.902558229100353e-06, 29376000000, 
-2.1704796721921937e-05, 6.664619762878725e-05, -6.651307847845474e-06, 29444000000, 
-1.0847202525476884e-05, 8.506320819908393e-05, -4.594544282173392e-06, 29512000000, 
-5.151324708407845e-06, 5.5178240045046976e-05, -2.513554930387111e-06, 29580000000, 
2.9891566997175545e-06, 4.6121197417314796e-05, -8.672913689444783e-07, 29648000000, 
1.7560955239082077e-05, 7.57075998249664e-05, 1.0265858153594523e-06, 29750000000, 
3.723015626616588e-05, 0.00011413666522149442, 3.852017880331034e-06, 29818000000, 
3.964888854135484e-05, 7.362644434090922e-05, 6.296000003106854e-06, 29920000000, 
3.339855260442448e-05, -1.277201220580467e-05, 7.351839827463014e-06, 29988000000, 
3.1750704570676636e-05, -2.6327279902260692e-05, 6.9865430477637306e-06, 30056000000, 
2.6544518239635106e-05, -2.284678121596458e-05, 6.112918360982415e-06, 30124000000, 
2.349335864515467e-05, -2.7524486418406546e-05, 5.452572097031095e-06, 30192000000, 
2.5895601130254686e-05, -2.1630570312680675e-06, 5.062231867669631e-06, 30260000000, 
1.951328308247291e-05, -1.326691854227254e-05, 4.593482857192151e-06, 30294000000, 
1.5585001073181726e-05, -3.436866685690987e-05, 4.066259019060621e-06, 30396000000, 
1.0601841878343787e-05, -2.970480401376374e-05, 3.046675068933228e-06, 30464000000, 
1.2799022195031373e-05, -9.286596260501176e-06, 2.5990576764371258e-06, 30532000000, 
1.5929652820878548e-05, 1.7759369808449204e-05, 2.622034459616914e-06, 30634000000, 
8.758427457566942e-06, -1.3468649124881438e-05, 2.4991401648984575e-06, 30702000000, 
2.8076284630529358e-09, -5.308948397471832e-05, 1.646059193793903e-06, 30736000000, 
-2.3070820508452883e-06, -3.6885031694707436e-05, 4.302768690123138e-07, 30872000000, 
-1.0175948446267125e-05, -3.392918691576726e-05, -8.320148579099573e-07, 30906000000, 
-1.786393841740619e-05, -5.185618788853633e-05, -2.0231312609679067e-06, 31008000000, 
-3.653233817657586e-05, -8.785463243436246e-05, -4.3048150026832785e-06, 31076000000, 
-5.032167239032992e-05, -0.00010819244657641243, -6.981196598954131e-06, 31144000000, 
-4.769673562565746e-05, -3.721465816360533e-05, -8.970049746170882e-06, 31212000000, 
-4.946751329637511e-05, 2.8471969798493646e-06, -9.832394754157498e-06, 31280000000, 
-4.624398796621021e-05, 4.842492198157504e-06, -9.560549125882852e-06, 31348000000, 
-3.458032287101398e-05, 4.96239680845371e-05, -8.68612160890662e-06, 31450000000, 
-2.964493414553404e-05, 5.53301794022539e-05, -7.364616332183882e-06, 31518000000, 
-2.4380489888231605e-05, 3.399944327594125e-05, -5.907049793651975e-06, 31552000000, 
-2.2379443953279843e-05, 2.4218300640847328e-05, -5.093657865803032e-06, 31620000000, 
-2.2379443953279843e-05, 6.6701531165058725e-06, -4.609291852986086e-06, 31620000000, 
-1.987620205001761e-05, 8.344139677540774e-06, -4.3090059971051534e-06, 31756000000, 
-1.4174812246692259e-05, 2.7348772355291946e-05, -3.762030549999314e-06, 31824000000, 
-9.869338784829207e-06, 3.3356210883961346e-05, -2.9280235387692717e-06, 31892000000, 
-5.5853212569956234e-06, 2.8631636632322117e-05, -1.975298152567806e-06, 31960000000, 
2.3293428024206975e-06, 4.0662271957499683e-05, -8.750211492936089e-07, 32028000000, 
5.6957009915148404e-06, 3.760340749503488e-05, 1.6264816912932763e-07, 32096000000, 
1.0330344957565352e-05, 2.6670007183815514e-05, 1.2236925834333926e-06, 32130000000, 
6.282449162064996e-06, 1.9558272351671846e-06, 1.4872330074096793e-06, 32232000000, 
1.0728560241479723e-05, 1.3273842797145718e-06, 1.8227569574073381e-06, 32266000000, 
1.4295182661605565e-05, 2.6709111665135232e-05, 2.0870794710100188e-06, 32334000000, 
2.6152204915974586e-05, 5.141214891498288e-05, 3.4117298546039916e-06, 32402000000, 
3.99421204532735e-05, 8.548979263889311e-05, 5.359300535390244e-06, 32470000000, 
4.2043252847068224e-05, 5.297015977031213e-05, 7.209171881087754e-06, 32538000000, 
4.2542033404202595e-05, 8.666376503096984e-06, 8.301827113636288e-06, 32572000000, 
4.862693710755428e-05, 2.1945614201620185e-05, 8.88081489058834e-06, 32640000000, 
5.4533807202827855e-05, 3.997257932875087e-05, 9.713518514305648e-06, 32674000000, 
5.214609633708012e-05, 1.1730530765086122e-05, 1.0353789376497484e-05, 32742000000, 
4.981828178052261e-05, -1.5718418074350815e-05, 1.0433212354695372e-05, 32810000000, 
4.7734608353999786e-05, -1.4704959943601104e-05, 9.979932431440167e-06, 32844000000, 
4.117297095668215e-05, -2.881770274613486e-05, 9.248390739413637e-06, 32912000000, 
3.0957809863563224e-05, -5.592266163478854e-05, 7.991025944949677e-06, 32980000000, 
1.2823268509098984e-05, -9.449900815861056e-05, 5.6636032886229575e-06, 33014000000, 
1.48854946308008e-06, -9.823086800161047e-05, 3.0179751890494856e-06, 33116000000, 
-7.332995680231491e-06, -6.718754729776825e-05, 4.652548194631715e-07, 33150000000, 
-1.58208975703511e-05, -5.7698156778103936e-05, -1.4443562525001675e-06, 33252000000, 
-2.618426291300935e-05, -6.283755744259285e-05, -3.2892104109061292e-06, 33286000000, 
-4.286401894848524e-05, -9.014373792711379e-05, -5.657945295456379e-06, 33388000000, 
-4.2808766317570246e-05, -5.5415011348536325e-05, -7.457136545270989e-06, 33490000000, 
-3.315286007105067e-05, 3.237052959144856e-05, -7.92170968914041e-06, 33558000000, 
-1.9311955509193623e-05, 7.832270269458874e-05, -6.3515721265209695e-06, 33626000000, 
-9.220078603877635e-06, 7.977593822391012e-05, -4.112326278941462e-06, 33694000000, 
8.856507608956399e-07, 6.732535423363088e-05, -1.8430922234783746e-06, 33796000000, 
2.4391191353445585e-05, 0.00011203756652441073, 1.0704509006975726e-06, 33864000000, 
3.337724195395797e-05, 0.00010830530397687443, 3.910272271219946e-06, 33966000000, 
3.541940350693107e-05, 3.6760707178284946e-05, 6.212522454288975e-06, 34000000000, 
4.027208124601778e-05, 2.2982797640199355e-05, 7.271248447127121e-06, 34102000000, 
4.027208124601778e-05, 1.6175592463622362e-05, 7.730904399931107e-06, 34102000000, 
2.4688268611683384e-05, -5.194604211444798e-05, 7.015495406914595e-06, 34238000000, 
1.3011502000781494e-05, -9.086859748412095e-05, 5.198123457232177e-06, 34340000000, 
-8.549329607421274e-06, -0.00011079199406368219, 1.9433627336695737e-06, 34374000000, 
-3.125177221857678e-05, -0.0001475442473978609, -1.7859733216811039e-06, 34476000000, 
-4.616022179382284e-05, -0.00012536964062133857, -5.73075490798806e-06, 34544000000, 
-6.39166200642749e-05, -0.00010888282615232707, -9.421907605111635e-06, 34612000000, 
-7.149485340240957e-05, -8.444877202862244e-05, -1.210477968403382e-05, 34646000000, 
-6.829504548439003e-05, -1.4594751400383762e-05, -1.35804345967383e-05, 34714000000, 
-6.0508712169893286e-05, 3.6620470775054294e-05, -1.3353240737112859e-05, 34782000000, 
-5.38980432517322e-05, 4.799000744219276e-05, -1.2180120060401034e-05, 34850000000, 
-5.087242624524091e-05, 3.212095308217459e-05, -1.1018612111124427e-05, 34884000000, 
-4.899863213159161e-05, 1.6331370400468614e-05, -1.0251273441904315e-05, 34952000000, 
-3.0635102315657026e-05, 6.745774643194628e-05, -8.700410712832636e-06, 35020000000, 
-1.7210845161541588e-05, 0.00010595928990016674, -6.456305307252682e-06, 35054000000, 
-9.337761442240744e-06, 7.099113624472093e-05, -3.812247261295957e-06, 35190000000, 
4.878837666533187e-06, 7.363227609358258e-05, -1.4446512624832763e-06, 35258000000, 
9.723388832705293e-06, 6.353716758315346e-05, 3.509643371331824e-07, 35326000000, 
1.3463512481104445e-05, 2.8615582715237526e-05, 1.871049265356195e-06, 35394000000, 
4.636809630531591e-06, -1.6955264007245674e-05, 1.8549140629560886e-06, 35496000000, 
4.636809630531591e-06, -2.9422342835242848e-05, 1.5158087828111751e-06, 35496000000, 
-1.8945604059017462e-05, -7.860804563183017e-05, -6.447989865302854e-07, 35598000000, 
-2.925398596326234e-05, -0.00011296931864597977, -2.904185359449881e-06, 35700000000, 
-3.3944789868622927e-05, -4.9997286032018216e-05, -5.4762919927268484e-06, 35734000000, 
-4.3702280723534326e-05, -4.816098253423995e-05, -7.126737103694639e-06, 35802000000, 
-5.635223247985044e-05, -7.469147537075838e-05, -8.93328687146718e-06, 35870000000, 
-7.008225500648724e-05, -8.793324760984304e-05, -1.1342451213991468e-05, 35904000000, 
-7.607592844188771e-05, -6.574565320679089e-05, -1.3500694395215026e-05, 35938000000, 
