imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.03738825379829222, 0.009760645093439442, -0.02865062100287796, 0.029575744522589945, 0.09413918038074813, 0.31417040601979057, 0.04364707540876485, 0.0002877409358100787, 14784000000, 
-0.0685229013139154, 0.056998926788064314, -0.046184254340672956, 0.03168519214282934, 0.09561900527143125, 0.33136918809064564, 0.05351108382466005, 0.000992724783816498, 14819000000, 
-0.09009943550354974, 0.013846243640104394, -0.06546699205868736, 0.03096333833308991, 0.09451253148688865, 0.32761092995784724, 0.06487948359347635, 0.0021697927366781445, 14915000000, 
-0.023996894843532672, 0.03630986911393823, -0.042901287786521566, 0.02903949419081087, 0.09537779442991827, 0.30446808258025426, 0.07318214290410911, 0.0033371877314771845, 14982000000, 
-0.002996694872679565, 0.056106432711618165, -0.021167591030055707, 0.025549205130166844, 0.09654403886293089, 0.26463783192704954, 0.08357687037256341, 0.005073437721303081, 15044000000, 
-0.04084100032263524, 0.010547445906608258, -0.029682479041130295, 0.017618472585082322, 0.09727906101770668, 0.18111269168064253, 0.09264594310780662, 0.006831341965042756, 15129000000, 
-0.2241282931679352, -0.05435051759487698, -0.12402241051566554, 0.01623180530842505, 0.0942690896700057, 0.17218587094927307, 0.10259407529234905, 0.008988168202194847, 15204000000, 
-0.2929498861716427, -0.14598210624862817, -0.20326676120787468, 0.010380485477969607, 0.08822434755696158, 0.1176600991156948, 0.11268463338974966, 0.011332056729573518, 15284000000, 
-0.04826940839042252, 0.020135168620090682, -0.12015770518370589, 0.007740681783537126, 0.08824658111503507, 0.08771650624568278, 0.12202950994265463, 0.013658608032567797, 15334000000, 
-0.028194399488328904, 0.010032649614813776, -0.06949341550826874, 0.006404828320589311, 0.0908871228867565, 0.07047014051230993, 0.13154790820629966, 0.016129286736238695, 15429000000, 
-0.06221718104458473, 0.04380527701718722, -0.06181963592303945, 0.005453544434186306, 0.09306758913140073, 0.05859767600175533, 0.14172059760862715, 0.018854976991064427, 15439000000, 
-0.03458968832026164, -0.002035228514708151, -0.0452114122381986, 0.004863565807231063, 0.09457911000909248, 0.05142325622183903, 0.15178415275647977, 0.021627333095258272, 15532000000, 
-0.06851597230402857, 0.004482556086917566, -0.054765227205165766, 0.004714290405271511, 0.09570880090411245, 0.04925660295331258, 0.1597941912721126, 0.02388430498758042, 15607000000, 
-0.05520175688706118, 0.033930762461488524, -0.05269676170769906, 0.005310108767746577, 0.0958386569453039, 0.05540675273420318, 0.1694658659887703, 0.026659440388027783, 15675000000, 
-0.05257888907375172, 0.02908296975950681, -0.04993687517763294, 0.0052009912887528605, 0.09571792620903173, 0.054336648261630496, 0.1806130625820955, 0.029918957427011672, 15723000000, 
-0.06174989158467465, -0.0033569057358532207, -0.05385838292443111, 0.005879310104995208, 0.09611074159495217, 0.061172247840651305, 0.18902000318045026, 0.03243950812050965, 15792000000, 
-0.018032988411083424, 0.05078627941181775, -0.03416304793055779, 0.006581812909293336, 0.09665118425571682, 0.0680986266229224, 0.1983021714476804, 0.0352767665430358, 15829000000, 
-0.044060677666162576, 0.019133926056142638, -0.0372967583896887, 0.006620062562356511, 0.09685024363461264, 0.06835359740892394, 0.20853652774277048, 0.03847299105884546, 15874000000, 
-0.07845806059337153, 0.009463648850892124, -0.05603742671404545, 0.006584098241084788, 0.09657952295693151, 0.06817281800015608, 0.2174194010792201, 0.04131781136380661, 15955000000, 
-0.05136769746477705, 0.027064991297545443, -0.05105931696802885, 0.0065684431102714545, 0.09584579626248164, 0.06853136356949062, 0.22885091973154406, 0.04506045074012131, 16000000000, 
-0.07696033129358541, 0.018215268280886564, -0.06214664044468765, 0.0062744805520166605, 0.09621474850033969, 0.06521329265850036, 0.23627281385398066, 0.04755434945504124, 16049000000, 
-0.01829342184869947, 0.007029320936617447, -0.038276277382006375, 0.0052782331454109665, 0.09628074555957715, 0.05482127412635033, 0.24588668081128773, 0.05083825544861309, 16150000000, 
-0.04019266116152001, 0.05555892519862843, -0.03745407828236475, 0.004810556458989959, 0.09693743406903607, 0.04962537439936792, 0.2550394516007781, 0.054026820936426516, 16257000000, 
-0.050921631026982814, 0.043251922447786285, -0.0422973711148023, 0.0040106321380610314, 0.09695209035816366, 0.0413671548828377, 0.2650051010722315, 0.057552115019106294, 16297000000, 
-0.057167943550789815, -0.007055720429512234, -0.04795099287036279, 0.003592777542967769, 0.09675061683283094, 0.037134414855209595, 0.27413499430157673, 0.06083096821491648, 16399000000, 
-0.05787862214599577, 0.006313298952431666, -0.050990147388007556, 0.0026511478690992496, 0.0965133285855891, 0.027469240859807068, 0.28334436537700747, 0.06417335578948338, 16447000000, 
-0.07997009076101698, 0.024342690652202896, -0.059559905847196164, 0.0020920168868029765, 0.0941468190348181, 0.02222079203790508, 0.30228651271464657, 0.07111801254543271, 16525000000, 
-0.07171801772532804, 0.019563660032954032, -0.06235390765523796, 0.0018079782686735747, 0.09493191658561967, 0.01904499912885408, 0.31185637532840726, 0.07467734792385997, 16584000000, 
-0.02824893788585489, 0.005833905574187968, -0.04299491659519268, 0.0015585860282920007, 0.09570925765929911, 0.01628459008469353, 0.3211886172337047, 0.07817101057178172, 16639000000, 
-0.06995623845800045, 0.0011515714380668854, -0.0541856674986593, 0.001433207163329629, 0.09604223799637646, 0.014922675618863672, 0.33049721743420996, 0.08167456842173267, 16685000000, 
-0.07735069756609772, -0.0011645448063542785, -0.06329459320380744, 0.001353185698707423, 0.09572880795987244, 0.014135616305539403, 0.33998818632179106, 0.08526385322514188, 16774000000, 
-0.08318748943944822, 0.03112708401605784, -0.07054578085122787, 0.0019570919816491754, 0.09529321631134394, 0.020537579246511364, 0.34935996160237826, 0.08882863128435577, 16829000000, 
-0.05113451290128464, 0.016735806991497577, -0.058159763205166595, 0.001158969578526926, 0.09525731665695772, 0.012166725026494574, 0.3589517196697363, 0.09248810519570126, 16942000000, 
-0.06947301332625265, 0.004585770906340703, -0.061372337813316434, 0.000956515487919924, 0.09551835601850638, 0.010013944207065311, 0.36780423991258754, 0.0958838348799262, 17026000000, 
-0.06543911325182379, -0.024436338090541423, -0.06086674032543889, 0.001264300622312498, 0.09542844627354476, 0.013248676591552083, 0.37719622702124583, 0.09950088593944885, 17119000000, 
-0.03346175297295855, 0.028944340456332186, -0.040903247236475176, 0.0012935121231565797, 0.09401901577001659, 0.013757984090374736, 0.3970217663532496, 0.10716147708808778, 17194000000, 
-0.04125711178173674, -0.0056577711987485825, -0.03878390777190126, 0.0010678855425395063, 0.09603132493792223, 0.011120179204335901, 0.40513600658110444, 0.11032018688295156, 17254000000, 
-0.08533564724527387, 0.0010611202036317048, -0.059408147276652806, 0.0010599412723741677, 0.0959071353110961, 0.011051745721900803, 0.4154806687540215, 0.11436200157601206, 17305000000, 
-0.05254440688089943, 0.008661813884321369, -0.05394775987406875, 0.0009600211161264831, 0.09610122479396052, 0.009989686585001939, 0.4238852198739226, 0.11765715007389164, 17360000000, 
-0.06376893396797831, -0.0183742187863624, -0.05613293779892698, 0.0009227389761499035, 0.09563691739499446, 0.009648355481166928, 0.4346298615325523, 0.12188196724474366, 17411000000, 
-0.01861492185082235, 0.017679725074030865, -0.03570581643599942, 0.0005451948086839997, 0.09655362228673896, 0.005646549510746619, 0.44265142616268005, 0.1250440432201718, 17559000000, 
-0.07401326918950793, 0.006975213519717119, -0.05229565661145, 0.0004160685597551815, 0.09618860569562926, 0.004325549338678972, 0.45401018797590026, 0.12953140494036547, 17615000000, 
-0.07376722236969832, 0.062465536595403964, -0.061241988261669836, 0.0005164055852382163, 0.09641319656290104, 0.005356171184525633, 0.4612882031458505, 0.13241271913278166, 17687000000, 
-0.061147916284688034, -0.02121866699535631, -0.05905258306222706, 0.00041351036748436197, 0.095965390022729, 0.0043089531276476216, 0.470337197127659, 0.13599813827870508, 17814000000, 
-0.06742766592842867, 0.03518575526159881, -0.06076404215857271, 0.0004295700286892251, 0.09567016959819977, 0.004490114635453812, 0.47983386774354386, 0.139766561032027, 17889000000, 
-0.04849089349231794, 0.0013615272733446572, -0.05187774015365906, 0.0003839234261541263, 0.09552296047245151, 0.004019174282866248, 0.49032039615775336, 0.14393287231813728, 17971000000, 
-0.06941412576500947, -0.02158323206439519, -0.05859957215188693, 0.0003961657514025177, 0.09603578719161701, 0.004125188775847293, 0.49818081410807374, 0.14706032410502254, 18022000000, 
-0.04185794736577664, 0.015983738679893816, -0.04809591073243842, 0.00045033895402731797, 0.09607442615527782, 0.004687396761542653, 0.5074817507094462, 0.15076503302379732, 18112000000, 
-0.047921186009876424, -0.01999000294499033, -0.04594867462350213, 0.00043109689974593364, 0.0963159318539076, 0.004475862834404418, 0.5167686587717999, 0.15446857157386779, 18158000000, 
-0.05702765321302388, 0.00756653001829191, -0.04939574927176621, 0.0004401833497962215, 0.09634964558250189, 0.004568603725888157, 0.526159052653141, 0.15821849656308673, 18226000000, 
-0.04346921811018894, -0.010071852693328293, -0.043864139972409615, 0.0004046426647182248, 0.09607928218289478, 0.00421154962365304, 0.5375104583362654, 0.1627572822220205, 18311000000, 
-0.04172896117000406, -0.017460647702118474, -0.040879904811517466, 0.00036323081552039327, 0.09659192135576175, 0.003760467857167502, 0.5465093908342493, 0.16636079462240055, 18357000000, 
-0.08296792281866631, -0.007110544951630899, -0.05703821469235746, 0.000317098173182472, 0.09489344753271849, 0.0033416234885252655, 0.5637322069508524, 0.17326513991926387, 18426000000, 
-0.06348772580891873, 0.007051499642265962, -0.05726182248160111, 0.0002850455346322436, 0.09536299445288021, 0.002989058137987554, 0.5734745693707658, 0.17717772858788705, 18504000000, 
-0.07544125278046199, 0.02304613842387916, -0.0634621938072174, 0.0002510952840971193, 0.09529723158190483, 0.0026348644124180166, 0.5833575261660273, 0.1811504819199628, 18548000000, 
-0.06584235599231306, 0.011093179235290062, -0.06251554216361789, 0.00020112511582485922, 0.0957192797998549, 0.0021011975460471875, 0.5911775131573642, 0.18429643916531563, 18618000000, 
-0.03606675698903866, 0.025208632466132447, -0.04671705350146395, 0.00017452050918441932, 0.09565375049215087, 0.0018245025238057978, 0.6015803243090111, 0.1884840782008382, 18685000000, 
-0.09484365153537067, 0.019833648927321087, -0.06790772481996744, 0.00022766583382774792, 0.09543074407371106, 0.0023856655005424455, 0.6115241679626267, 0.19248996631385298, 18725000000, 
-0.06478590390497738, 0.020098967889581987, -0.06329701188819721, 0.00020548950742843623, 0.09502539222121206, 0.0021624694476406045, 0.6217989719395157, 0.19663151686361768, 18867000000, 
-0.044852886768746235, 0.010551107319977299, -0.05193208896319392, 0.00013711748965029806, 0.09576419795469092, 0.0014318241323878962, 0.6299503741829773, 0.19991912137948817, 18882000000, 
-0.020771407029595956, -0.013519526319915858, -0.03480897775280556, 8.613054180936169e-05, 0.09668230512770483, 0.000890861483862992, 0.6377632635239818, 0.20307160211496106, 18932000000, 
-0.04956399606871965, -0.00012464100661775885, -0.04041324251587297, 7.156312833313915e-05, 0.0969012754763162, 0.0007385158552492946, 0.6472878158015883, 0.20691595376417318, 18996000000, 
-0.07286391816004276, -0.03528620948342112, -0.054676925828520496, 9.691491959162396e-05, 0.09660446636792613, 0.0010032136529020868, 0.6564303030869031, 0.21060719695557617, 19006000000, 
-0.06683774617175887, 0.019862249573119238, -0.05868288374762575, 0.00010502352091270003, 0.09622069650163005, 0.0010914857689782037, 0.6653092331550639, 0.2141928903435579, 19054000000, 
-0.06232073268524571, -0.002001987361378147, -0.05768122205653289, 6.789036423882565e-05, 0.09554510085981402, 0.0007105582978915472, 0.6761312644927934, 0.21856425607631114, 19180000000, 
-0.07194421274915264, 0.01668819338573525, -0.06243597425945231, 7.806685935457588e-05, 0.09569207408053657, 0.0008158132228263031, 0.6847493916511951, 0.22204660867061435, 19221000000, 
-0.08933925067966902, -0.005379542896720486, -0.07341232933401792, 7.835016729080093e-05, 0.09540799494002976, 0.0008212117584071356, 0.6933614267098478, 0.22552717735066713, 19286000000, 
-0.03818613471762566, 0.013369913742919338, -0.05284512043667826, 8.786013836352579e-05, 0.09509822939755162, 0.0009238882671120249, 0.7039562364804073, 0.22981010872482846, 19366000000, 
-0.03840670864402776, -0.007610886358519694, -0.043197824601827924, 8.141935678887591e-05, 0.09583930231256842, 0.0008495403746089096, 0.7136054816361497, 0.23371182582330582, 19446000000, 
-0.07557128019166692, -0.006938126632041457, -0.056560378150655004, 7.1797154438051e-05, 0.09572092927017324, 0.0007500674615830656, 0.7243749472024169, 0.2380676198070714, 19504000000, 
-0.0157116827202047, 0.008164235802396867, -0.03474026468633032, 7.143163259774704e-05, 0.09679058336816324, 0.0007380018810925219, 0.7314694690098732, 0.24093784918372785, 19547000000, 
-0.05400808470130785, 0.009267175980581901, -0.042446807072733655, 6.924814657988197e-05, 0.09679890520550333, 0.0007153815059464638, 0.7416155038119675, 0.2450432945311748, 19628000000, 
-0.07106278200247547, 0.008896670724869566, -0.054971429824249504, 6.82991942405278e-05, 0.09670368931131848, 0.000706272891209476, 0.7498909447533236, 0.24839259254804819, 19701000000, 
-0.054934821221906724, -0.02198262354744691, -0.05286714358580365, 4.556288330315983e-05, 0.09627291635512226, 0.0004732679244398482, 0.7593077949475261, 0.2522044091863503, 19746000000, 
-0.030776208726914424, 0.0006283979241095255, -0.03988002574847825, 4.243494076764871e-05, 0.0964830174468601, 0.0004398177201601368, 0.768660599157746, 0.25599101145347053, 19846000000, 
-0.06599440579243634, -0.012771180470952319, -0.051250084166300176, 3.424942796586879e-05, 0.09675203460060526, 0.00035399181120326055, 0.776601797409845, 0.25920648599981944, 19881000000, 
-0.07117851225378215, -0.010921642968748995, -0.05905021522586457, 2.7198787042683422e-05, 0.096189085347458, 0.00028276375582983134, 0.7860302846066356, 0.26302454752728316, 19981000000, 
-0.04637692852843005, -0.012644538949516759, -0.050498924037365334, 2.5981687361621527e-05, 0.09605144121714335, 0.0002704976316064302, 0.795449486778458, 0.26683922167935303, 20006000000, 
-0.05502031515459175, -0.00944928844739425, -0.05012243978383392, 2.2084271576298387e-05, 0.09586313337722815, 0.0002303729368973913, 0.8062064738939295, 0.27119601227352297, 20044000000, 
-0.05681157343732774, -0.022009941029742026, -0.05134652790493908, 1.2542283188168542e-05, 0.09618712720674703, 0.00013039461258895738, 0.8149635347969345, 0.2747430313713752, 20108000000, 
-0.07936142195647398, -0.007193267691305765, -0.06290121709094504, 1.6318161721334514e-05, 0.09582377536380227, 0.00017029345441025852, 0.8244874278692994, 0.27860090926637177, 20268000000, 
-0.024300019558122304, 0.015783552529731543, -0.041941244200285596, 2.82005579824021e-05, 0.09643556688286198, 0.00029242901653346066, 0.8322446184391817, 0.28174334857338545, 20186000000, 
-0.04406018019194132, -0.02435788600832375, -0.04104466654772561, 1.6168831479330278e-05, 0.09661123935049942, 0.00016735973565840294, 0.8420265529982115, 0.2857061017726558, 20363000000, 
-0.05984620474441205, 0.02282912809513694, -0.048435353886297244, 3.055127336670395e-05, 0.09657716505490001, 0.000316340548506853, 0.851468147457665, 0.28953138317711635, 20432000000, 
-0.06448571139309223, -0.04917128170126568, -0.054517091868406836, 4.640024746550581e-06, 0.09644623397589908, 4.810996298424753e-05, 0.8601562975956909, 0.2930514369134148, 20492000000, 
-0.033113328580237564, 0.023056602338158375, -0.04185702038264239, 2.5508176229872882e-05, 0.09645491223882208, 0.00026445699485698265, 0.8696044283231527, 0.29687982882795194, 20532000000, 
-0.0722647865564512, -0.01856412914244533, -0.054851431575626275, 1.7228724341598456e-05, 0.09630008115420148, 0.00017890664405579041, 0.8791660120780264, 0.3007542366978314, 20610000000, 
-0.07195979488458049, -0.018199486332759054, -0.06096842507678044, 1.0936805126402576e-05, 0.09585593370355427, 0.00011409627660845629, 0.8887445564903774, 0.30463575668826315, 20696000000, 
-0.07836959399438664, -0.007211706065605479, -0.06671106567245198, 1.2063826610977248e-05, 0.09522735391353776, 0.00012668446738455706, 0.8990161312312575, 0.30879832794723094, 20717000000, 
-0.0478886013309809, -0.016531386106103392, -0.05528107323084999, 8.509939668411278e-06, 0.09583730173899274, 8.879569347212631e-05, 0.9067477153944525, 0.3119316570422224, 20801000000, 
-0.045103450414216505, -0.009325878512641684, -0.04815230467475372, 8.141342362235897e-06, 0.0961289840102321, 8.469185902733896e-05, 0.9156121330739996, 0.3155241891802931, 20864000000, 
-0.08108876320501446, 0.013303345030960697, -0.062214842430481185, 1.8431088524245487e-05, 0.09587671565257172, 0.00019223737900069698, 0.9250717830041658, 0.31935811396480857, 20946000000, 
-0.055438430304859496, -0.0005929884157813835, -0.05632855624216142, 1.3730920439556864e-05, 0.09566270666674878, 0.00014353472651981286, 0.934696933072343, 0.32325920564842536, 21016000000, 
-0.04177054166804438, 0.00025619491852426983, -0.04668407039631036, 1.3807311782569106e-05, 0.09591022934952578, 0.0001439607837058871, 0.9444058089231228, 0.3271944447849801, 21063000000, 
-0.06532832076536935, 0.0005481685837927777, -0.05386224797424262, 1.322128397128456e-05, 0.09616677813223976, 0.00013748286287707236, 0.9532400995204056, 0.33077534331342234, 21106000000, 
-0.05989899422368244, -0.011407078972848816, -0.05461928086558563, 8.535954559449185e-06, 0.09602100024326027, 8.889674693894189e-05, 0.9626327743342907, 0.33458269597260976, 21182000000, 
-0.03454928602840769, -0.04309420376774046, -0.042152013347642285, -6.927521630363852e-06, 0.09604209540102156, -7.213005507052033e-05, 0.9732162743698571, 0.33887280121204405, 21222000000, 
-0.050197804763857726, 0.010731033594024768, -0.044368284877185006, 7.241012486493417e-06, 0.09663191286934397, 7.493396613481089e-05, 0.981538362164281, 0.3422463794775156, 21307000000, 
-0.045343423719339596, -0.0006619195360808344, -0.04302602810610857, 7.033009352749684e-06, 0.09670779443354412, 7.272432789874702e-05, 0.9907791927611351, 0.345992336801438, 21357000000, 
-0.037883904793671624, 0.002518933248212608, -0.03854025364516452, 8.161519769791847e-06, 0.09676072396081337, 8.434744424914741e-05, 1.000737347999226, 0.35002917000297074, 21443000000, 
-0.0673918119460616, -0.01985445928699941, -0.05121308908652159, -1.3869703815320875e-06, 0.09681058440185875, -1.4326639903079213e-05, 1.0091193984710622, 0.35342709649146936, 21503000000, 
-0.07679422192290418, 0.012903668840677505, -0.06183192927113639, 8.810229800153331e-06, 0.09618165358117187, 9.15998994830963e-05, 1.0183980927722747, 0.3571886460254384, 21567000000, 
-0.03214613939395036, 0.018198806662577376, -0.044513502838665495, 1.737433645006202e-05, 0.09590961977418014, 0.00018115321998950695, 1.028960440926512, 0.36147065328821926, 21645000000, 
-0.05156768156932541, -0.011047466190870289, -0.04643873898134573, 9.386498410085152e-06, 0.09669642271671726, 9.707182692356599e-05, 1.036234154457516, 0.36441949432435466, 21740000000, 
-0.05253626374283446, -0.018791251669506733, -0.047529045961200396, 4.435976595603329e-07, 0.09652319224874664, 4.59576241963851e-06, 1.04576164613226, 0.36828214400801745, 21768000000, 
-0.058890254020412876, 0.013197646718496811, -0.05127773735734457, 1.1209301208779746e-05, 0.09648129509889265, 0.00011618108149657704, 1.0546026603470795, 0.371866632077064, 21917000000, 
-0.03911955734340767, 0.010399942990165731, -0.04304440314833955, 1.3431591334467546e-05, 0.09636023534486456, 0.00013938935792754239, 1.0647214990262475, 0.37596924227229495, 21986000000, 
-0.06280088531738783, 0.007413468847489504, -0.05082030294444271, 1.354139547348495e-05, 0.09640396223184554, 0.00014046513400474905, 1.0740111713183014, 0.37973581560199127, 22026000000, 
-0.042413260560638266, 0.004990535053432414, -0.04169373581889201, 9.670698863199884e-06, 0.09498392561816378, 0.00010181405748669705, 1.092203661445032, 0.3871123684309699, 22140000000, 
-0.06635245597478846, 0.03606705267872749, -0.05126016014443318, 2.2132025746294e-05, 0.09585511521892957, 0.00023089039844921436, 1.1015979873456765, 0.3909219020999264, 22205000000, 
-0.05202456360233221, 0.0002412532139147045, -0.049534950559013274, 1.2039665380148853e-05, 0.09619265204170603, 0.00012516200691637904, 1.110496494062488, 0.3945303964657328, 22265000000, 
-0.06178282182668782, 0.025924467063180096, -0.053365491828758, 1.812261781724799e-05, 0.09608565872475243, 0.00018860897721648714, 1.1201484183493082, 0.398444715334094, 22290000000, 
-0.01806774566634977, -0.005907222461831736, -0.03401592027436126, 5.165510421780525e-06, 0.0966749772644674, 5.3431721092104075e-05, 1.1288465881645127, 0.4019722859778251, 22423000000, 
-0.06024455550542024, -0.0038412818056014417, -0.045264345163597494, -1.7122115346200964e-07, 0.09680785035822767, -1.7686701318996657e-06, 1.138241814358833, 0.40578269405881956, 22448000000, 
-0.07158088158443421, 0.022107686554354307, -0.05638531116348812, 1.0006789228989915e-05, 0.09644648806489348, 0.00010375483265141705, 1.1473840040081051, 0.40949059866230253, 22496000000, 
-0.04517434933242807, 0.009884350225328097, -0.048684182229291016, 3.269536268166331e-06, 0.0962589133073116, 3.39660625268869e-05, 1.1567929524938532, 0.4133066662900621, 22532000000, 
-0.020111860974458974, -0.012705311988196568, -0.03250739973504753, -1.1319470557865633e-05, 0.0966736986581278, -0.00011708945364649037, 1.1665578866546444, 0.4172671159025347, 22587000000, 
-0.025198795367011292, -0.04852660181932746, -0.027479150017236442, -3.2018083927170556e-05, 0.09741165807675783, -0.0003286884194286185, 1.175164222702594, 0.42075752738005456, 22705000000, 
-0.029183032875974683, 0.013611154533093405, -0.027076067667629718, -9.560727588912e-06, 0.09774408457489016, -9.781387416428974e-05, 1.1843216197081703, 0.4244714371589183, 22824000000, 
-0.06226440814706189, -0.004047303301897333, -0.043031196016328, -9.414921388445536e-06, 0.09736804238290298, -9.669416328019674e-05, 1.1942316768573136, 0.428490270342453, 22890000000, 
-0.06979182427679521, 0.014617141953819652, -0.05461229463313106, -1.3895156153052097e-06, 0.0968311467116058, -1.4349882888856338e-05, 1.2030973527345177, 0.43208552205809725, 22967000000, 
-0.07328126836954324, 0.00237831068999728, -0.061712711778987836, 3.4845170698493306e-07, 0.09611222878758237, 3.6254669294481364e-06, 1.212505636960434, 0.4359007372052381, 23022000000, 
-0.046919466986083846, -0.03456936324214839, -0.052095270182744784, -1.1220291648346775e-05, 0.09597602914250654, -0.00011690722932167501, 1.2217565124595244, 0.43965202789987146, 23078000000, 
-0.041181835026257704, 0.010374348830363226, -0.044578362443978066, 3.6329721033830346e-06, 0.09627396709457015, 3.773576817307588e-05, 1.230953841758794, 0.4433816873587148, 23191000000, 
-0.036830209893912266, -0.03387393403394089, -0.03599293483726765, -9.549697062030441e-06, 0.09532118060880272, -0.00010018441862593282, 1.2496095030606567, 0.4509465119095375, 23291000000, 
-0.06699860514984002, 0.017562554481140056, -0.048963492640272825, 5.346796191208558e-06, 0.09620284509211768, 5.557835827088906e-05, 1.2586332520080166, 0.45460574686460886, 23321000000, 
-0.05454856061454433, -0.026134095701895805, -0.0495545957140313, -7.3414915101487795e-06, 0.09624043944450832, -7.628281367503357e-05, 1.2681799063484396, 0.45847679919838596, 23403000000, 
-0.0410564916171859, -0.019585300245230957, -0.04317838397621383, -9.511358465950488e-06, 0.09635661766502622, -9.870996612828129e-05, 1.2779837936586798, 0.4624521928517919, 23465000000, 
-0.04411241030154844, -0.02371508419519404, -0.04187121611921101, -1.3702692612256958e-05, 0.09673571918603215, -0.0001416508062125982, 1.2867301546502725, 0.4659986522821751, 23540000000, 
-0.0828765899997669, 1.4144199373668513e-05, -0.060186344265704156, -4.894623037908009e-06, 0.09630628215655239, -5.082350733830082e-05, 1.2961741606019592, 0.4698279515557238, 23638000000, 
-0.05347769403837887, -0.025197630162942932, -0.05458447247146741, -9.850984360241482e-06, 0.09599581071318951, -0.00010261889854416312, 1.3055269304558146, 0.47362007951972346, 23688000000, 
-0.04532426079607306, 0.02222859272389941, -0.047942297841619866, 6.125554705165848e-06, 0.09624153826445629, 6.36477223414053e-05, 1.3143331588288036, 0.4771906566416776, 23757000000, 
-0.044555936381209915, -0.04112743655900998, -0.04421372979127144, -1.3231256094035276e-05, 0.09640782326837134, -0.00013724255610671042, 1.3237952383224616, 0.48102693964647175, 23834000000, 
-0.028878484350040045, 0.022092643035304917, -0.034863296443571355, 8.387367161835216e-06, 0.09687938344848557, 8.657535652355897e-05, 1.332764509510869, 0.48466359096523653, 23869000000, 
-0.05160511881492894, -0.01682295927243646, -0.04150515706809955, 1.2961168640255405e-06, 0.09700003302856797, 1.3362024976257633e-05, 1.3420623600192396, 0.4884333133995047, 23953000000, 
-0.059500115778493144, -0.02512443934218858, -0.04850870388576557, -5.220344123519495e-06, 0.09667097489474304, -5.400115318174347e-05, 1.351845299638951, 0.49239974766369193, 24045000000, 
